name,comment,image
ekalutfay,"Kak titip nasi mercon, pgnnnnnnn.. Jgn bikin anak aku ngiler kak😂",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/148849908_440092593856960_905057147405231230_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=MRuhV_yCuYwAX8MMGpd&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-N8VoAd8pkvHH2leMNvyU4Oly5U4zs3ntkGFv966MOhQ&oe=624912F9&_nc_sid=705020
anissakhrn_,Angkringan san😢 @sandradinaap,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/271392822_332711565386052_1766733772606380597_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=6VzJkmvM0hEAX-Cl0lM&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8S_DTjJuPvBGNCM1nlZP9cPMmtXdvpp-ds3n-gdvETIg&oe=6249C449&_nc_sid=705020
alfredsamuel._,Mau adu angkringan ga kak?,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/275702447_1020226508845406_6504800518286396485_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Mrs8enmYgFQAX9kmdM6&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_R4ztcna8VUgVgKePGcHb7vBOx1WEaKyVJNCzNo7Qo_g&oe=624A1110&_nc_sid=705020
chi.cha27,Telur rebus 10rb 😢,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/265668632_686071626139185_6279065671762234891_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=wEmDlRCRe1kAX8O6jcm&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9aU0Sg8LXe4YYTDcUkqJmlzeMDIYG50nQYo3d2b2DAsQ&oe=6248D7D8&_nc_sid=705020
shhfaaz,@_fauziatulm kangen jogja ga si 😢,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277254912_1601150193592204_633114444756120921_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=I58ZDyVuH8IAX-9Ny8H&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_nTRgKLqWEeppCqqapv27Gq20pyoqJOxIEEoGbbIuwyQ&oe=624A38B6&_nc_sid=705020
imastc,"Itu angkringan di deket Tugu ya, Karin? Disana emang harganya diatas dari angkringan pada umumnya. Tp emang super lengkap banget dan engga remang2 gituu. Angkringan alkid (alun2 kidul) juga, sama kaya angkringan deket Tugu.",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/119863399_723080901617062_3918120351990834609_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=KfH7N0jx-W4AX9f7ZDg&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-ZJ4k8yzDDRCh4uv46K0-48dDa2GfsXxZxRD--0TpVsw&oe=624A180F&_nc_sid=705020
lunaa_muthia,👏👏👏👏👏👏👏👏👏👏,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/272836210_694778811536432_5705606353735630392_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wpwFoKTwJXoAX8rDS4a&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8X9qed8R4DFSz8LVdEfum1K_9kvLW0JqPCrZQ9KS_4Gg&oe=624A85A1&_nc_sid=705020
razkiya_,"Angkringan Bogor berdua bisa ±100rb, ini 8org cuma ±200rb 🤣 @dikiafriadi_",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/260637805_3047165015545066_7406059222036733522_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=QPwPnLTwM-MAX8ce-57&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8JQFu1qJM1NZXOXnSLtP06zdrXp82XyVIKVp7RPJAcEQ&oe=6248A99F&_nc_sid=705020
reggyfarizuka,Tbl tbl tbl ke angkringan ampir 250k,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277143861_1694743227532476_4185061861371396418_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=G9V9qBOEEXgAX8h8RV5&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8TFzmLn20-RLixMjIXeVIrRh0QpEZ3Nw1Enb0pUm6wyw&oe=624A1D3D&_nc_sid=705020
aveendazy,Angkringan tidak ramah kantong @vourriesh @ainttoxicc,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/239136074_884094552522183_1407193655849668263_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=btNw8BQAFCsAX_Jodil&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_oY6vc3hYvQMZ3wZxt3hPEyKlNZPmQNQJG6kEVZn8xTg&oe=6249D349&_nc_sid=705020
annisaislad,Bsk kalo ak kejogja ajakin kesini yaa wkwkw @benitaapril,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/119068085_925534804593895_9099080941360578005_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=PiDZYNiJMTYAX95MoHf&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-6Bzx2BZ2ioVBBk5jQ8itL3ELIRPMY2gMrlWQqroRfEg&oe=62490E26&_nc_sid=705020
isma.iii.16,"Mahal bgt tu angkringan,ati"" klo milih angkringan takutnya ditembak hrgnya",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/244675508_949346105928194_634327202878725526_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=r2W-7ajWTEUAX-Ybf27&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9R47COkvDgWIkumPtlrMyvj5EFSPRe7a94EjW7h2wSVg&oe=6248F1CD&_nc_sid=705020
ajengrahmadeaa,Itu klo diitung yang S ga nyampe 100k 🥲🥲,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/221220739_198671938877436_7829965768050859171_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZZBWzImUHRgAX-wPlQ3&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9o9AGYbxhQNbGVob94_8Dt97uAzXaAl4XDli1T2pUNxw&oe=6249EBC0&_nc_sid=705020
erinnuranii,Btw ini nasgor terinya enak pwol,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277292533_5052299474825793_5373014665046564018_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ZNqy8FA2K8AAX_Umol6&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9Rrrkgl9nK19H5AD5cnAhl288n7cjEc_RPvqFcVJwcNQ&oe=6249BC7D&_nc_sid=705020
sirait.id,harusnya sih sampe muntah2 yah kalo bayarnya segitu😂,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/272877027_1657941321207033_3947721570108394963_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=TALemfQC6soAX9pNuae&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9mLPsMUSnP2vP7NBEa8FfMaLF_hwOrr-qWSVwvNfzjVQ&oe=6249F61E&_nc_sid=705020
zhafiranurmaa,Klo beli esteh pakek plastik aja biar banyak klo digelas dikit🤣,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277080649_158608696600773_7829881293855898794_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5v1vNtsozFEAX8J__M-&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_-geiYFy0Jby0pI2rsHIOeat1ojEn4Qj_KeubM8x-cLQ&oe=624A2252&_nc_sid=705020
zhafiranurmaa,Esteh biasanya 3rebooo🤣,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277080649_158608696600773_7829881293855898794_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5v1vNtsozFEAX8J__M-&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_-geiYFy0Jby0pI2rsHIOeat1ojEn4Qj_KeubM8x-cLQ&oe=624A2252&_nc_sid=705020
diomahd,"Coba ke @angkringanpanpan lebih murah lagi,bakul e ganteng meneh 😂",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/62073775_263185037864147_1347335741880926208_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=BK52p_iW8tUAX_KVFcM&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-yvVz_kjcRnRxWwSCkrDc4PmxQVPjuxgqGcqVwGOMzRw&oe=6248F345&_nc_sid=705020
youryummybaby,angkringan dikopi jos emang segituan x,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/276324118_446299700607789_7363166852428702227_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=8kzKNYuOyS0AX_yIqvC&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT89GlVtdp4tpt6GgE8_Hy7KpIb2uFC-O5s20_8fBaEwsA&oe=6249979D&_nc_sid=705020
alkaaslnd,Angkringan di daerah tugu jogja atau malioboro masih wajar kalau harga segitu,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/273164978_641688587072318_1742349797399833167_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Z4g9t8Fx1qYAX_bgNmg&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8DdyIiukRWOGNqShzZSF9UY8rJ7AY2HNByTjruhsFFGQ&oe=6249AAE6&_nc_sid=705020
natablink_,Angkringan vibes ratusan juta krn aw karin,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/275418124_145784011252203_3785417479701534271_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=R6rgZs1ok-oAX90nR48&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9mnlHI4HRJZWBhEONoLbVg0W-HRsJMSEhcBU0LTwMzmA&oe=6249CB74&_nc_sid=705020
douma_404,Itu yg plus² nambahin apaan?!,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/245232414_1031376987424196_6266317771091380460_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=aElh__8wRIsAX-kebx3&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT93EwniuT9zsHdZvnzomAK7U75fpCLVomZMKHQXS3IOjQ&oe=6249F0DE&_nc_sid=705020
shinta_bhela29,"seneng bgt liat ka karin sma ka gangga langgeng"" kalian berduaa inspirasi aku❤️",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/244041476_6515133748496681_6707453194664116203_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=n3cah92KnpcAX-QSiCi&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-0wxyfiTerQBKQyvFgU2zGRZ4sz02lIeKhDC8UA5I8Ow&oe=6248AA90&_nc_sid=705020
_pcrkmu00,bagi bagi dong ka karinn🤣,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/275515253_1340663206438854_7688599526495801951_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=IxWZM2WY4bgAX_EQI_o&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_6IkSRVyAXn846ydx44DhKU7LakqRdF41RIy9uUb2OdA&oe=6249246E&_nc_sid=705020
inagints_,COBAIN ANGKRINGAN PAK GIK KA DI SEMARANG. THE BESE,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/271296832_667359020937374_577806414856120692_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=QBybGhuiFLwAX8N5E1G&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-MGmrMDQ7MbC2DvDm7uFQoiUHwCZgy6vl_Mr2Ab2ZRfA&oe=62491862&_nc_sid=705020
galaskies_,"@amalia_rzki12 untung kita bukan selebgram, mahal nanti 😢",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/269734171_1117516542119624_1169078326909878309_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=kBY0UDIf7IEAX_j0EkJ&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8qGtT4SQL9qifZCT-DJ44wqun7-rXISWFR5aycyJXUEg&oe=62496F47&_nc_sid=705020
aisyahmuldovan,"Rebus telor 1 10rb mah murah,lu kl mo ngerebus sendiri jg susah yg mo bawa kompor d tmpt itu,blom telur blom panciny😂",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/275490475_1374601306313822_346815013767215089_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=qcdUx0y_irYAX_To27e&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT92kJupU6bmcgwAaFNajBhFV9UGodxDwBroi5L5lZYX2g&oe=624957C5&_nc_sid=705020
fitriacaturiaangraini,"Karin , ayo coba SS (serba sambal) .. aku mau liat karin kalo makan disitu abis berapa 😂",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/257240019_138698508512257_2467140315925005706_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=CtcUSqr981EAX-8L9pi&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_7_elXTWeY2chIYrA9qZPhk2ZwukT16P1Zm5jBzOtWZw&oe=624A807C&_nc_sid=705020
okkimocin,@luwesyuniarti,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/275852201_548974196382123_5351905599746325742_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8I_ckSdZXFQAX-SJSYO&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8cjVvXSNqS2dCg6Mg4bvTEJaPGDbIj6jL3iN6M6Jhc9w&oe=624A4293&_nc_sid=705020
restupujira,Gemeshhh,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277034262_1480388865689645_8127464374052563066_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Ug0dctI075YAX_J_Gh_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-EzzYKqP7V0xM3OuxzeY5BAtjizKeIWm1VWn-w7mkZ8A&oe=624A0D33&_nc_sid=705020
lintangassad,Es teh tuh 2rb aslinya,https://instagram.fmaa2-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fmaa2-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=g_FIod7RUSYAX-hZDfy&edm=ABFeTR8BAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9-NsOrqwIpGY90hJkS4ViNiaVL3JuasCrh4Y7UdV67NQ&oe=624A548F&_nc_sid=93c1bc
lintangassad,"Ya allah kemahalan tu, pdhl harganya ga semahal itu",https://instagram.fmaa2-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fmaa2-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=g_FIod7RUSYAX-hZDfy&edm=ABFeTR8BAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9-NsOrqwIpGY90hJkS4ViNiaVL3JuasCrh4Y7UdV67NQ&oe=624A548F&_nc_sid=93c1bc
boru_simbolon08,❤️,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/274675422_330564312356262_814082524593969764_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=rKjGhd5OH9YAX_nvkHt&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8oMtM0gpXdl-W0ToKRGhE9Zw2kAewlidVDXX8yy79AhQ&oe=6248DDD1&_nc_sid=705020
fitrinurms,Beli apa aja woiii🤣🤣🤣,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/207540961_4497713743572983_4700462107438702564_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=aCGmUFzwYrAAX91w6wD&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_ZsHaNPxhzPWOFAj0enRVhU9s9yf838EM9Sj3jL4Gwuw&oe=6249E125&_nc_sid=705020
on_mylens,anjirrr angkringan punya emak gw ga nyampe 100k deh buat 8 org,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/233282235_808263536505387_9132269788322467987_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=lUztOTJJ7JcAX_5ZqVq&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-lP6kYrf0FR0EZ0EbaS9qOBf37mwVrnTqsxnJx9DrgHw&oe=62491F30&_nc_sid=705020
kdlisaaa,😍😍😍😍,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/273923766_668621060833777_8806144043196747271_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=B8f6RimmWVkAX83-AQK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9JFdrlVbT0RuhcZi1AnYGeqIjYObJ2MRTjhr1rJbj0ag&oe=62497A72&_nc_sid=705020
irinprr,Org org pd adu nasib hm,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277251405_1127247848130183_8361481008742036470_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=H0W1WUrs6ecAX_O6SG5&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-k0ctNMfRsYlK2NKHm4dZbPiAg6OXo1D8eY9Qfiuyxyw&oe=62493C97&_nc_sid=705020
herlisa.gtg20,enak subah @ushbahsafira_,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/273021176_526635788558362_2611404968608961569_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=fWXoIcMc1vEAX_6cYdf&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_wT4I-TjDkLzBtYKClVZChsGhi00sK_oyRidmFj3DUQQ&oe=6249AA17&_nc_sid=705020
hy__el,"Ya elah k jogja gk kabar""n pen ktmu kak karin😢",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/274929841_2794941894143469_4462384246747248740_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=4bcHSbqrmT8AX-zQ-Ex&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9sB85mqcjHzJzywoswFbBD45yHSU_dEWMKT00pF4Zh6A&oe=6248EBD2&_nc_sid=705020
dwrohmanita,Masih harga wajar klo di tempat wisataa 😊 klo angkringan yang di desa gak sampek segtuuu 😂,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/128519814_1079444229192567_2234404068048670063_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=RgopN-rRUcUAX81zf8J&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_v8ucdB1TkdfFnkHHdDpzYCxlGxWoFL4tqROMQP0laJA&oe=624A4FAE&_nc_sid=705020
diias02,Sedapp😢,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/276024881_486052773167904_7851839672782370991_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=r6PXRx-bGesAX9GLn8B&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8wo1KkLJ4B4ewJxJ4KZ_ZDsANPB3-R5D0RIkXUHDWR0A&oe=624A1966&_nc_sid=705020
shellythv,Bgni @t.noviitry,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/243322094_399763071601329_2819344166269748808_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=HXu7nfPzQlIAX9J42lY&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-M8ezfkmGtNeEUAEBWFil0HUwkhtw99rU5X-Gg0wkApA&oe=624A223F&_nc_sid=705020
dhensdezan,Rebus telur atau telur rebus sih? Serius nanya,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/277030042_1004089423559984_7272763649876953380_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=5Iv4ggU2yB0AX8sOfqh&tn=p9Ov7sV3rOLg7MAA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT80m3pVy4lnc7dh5HiVxY0B6o18nEC83L5SXZKqP5M2xQ&oe=6248EBD1&_nc_sid=705020
nzhisnii_29,Keresahanku😭🤣 @yuli_yantinasution,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/272335429_2198501480289172_6196292078899953111_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=IezumcnT67oAX8OELJA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_j7qJmcGnvA1u9CYLJRqvY6ZFN-Uxift-_8snyGHA1ig&oe=62494B8C&_nc_sid=705020
amlliyh__,@ulfha_0916 @syntaagustinaa @shanty_sh16  wes tau 😂😂,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/275748328_1303066076870357_6512226421187741016_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=jJCJc8GXSZ4AX_xXtDY&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT80T9fUk76jlT3ZTkYcNK-cAo1O_qVhFyEDI2Yu4N3NaA&oe=624A2D38&_nc_sid=705020
noviwahyup_,Favorit kamu yang mana nih?@vinkaptri,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/272700442_3079665825637942_8859215253936637188_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=I138TVUdtCAAX8DM9wa&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9i0J16EZKxUShaxm3yA8WHKBmbJRJhleaom9nPN-WsVw&oe=62494EA0&_nc_sid=705020
feniagustinnnn,"Setau gua tuh kalo dijogja pasti harganya dinaikin karena penjual mikirnya pendatang, menurut gua itusi terlalu mahal",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/121018231_1195800097469548_1886096272843123188_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=zg7fDSFlILcAX_TQc_h&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9_wYPxWPV--jRpRUX9FBTPM5uUjmq2BfmqBPE0PpZE1Q&oe=6249DFE3&_nc_sid=705020
riawulandari38,"gue kalo mau makan irit gak pernah ke angkringan, soalnya kalo berdua suami gak pernah kurang dari gocap 😄",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/252061924_121152650328379_4911575701809578837_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qa9UyLC4rIYAX91F5rH&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_QwiJvGcrEWYANGiRuutIo8mZZmFu8Lg6-xomI0vTmhw&oe=62494038&_nc_sid=705020
sistemerorr,"angkringan tugu mah mahal,belum aja karin cobain angkringan murah enak 200 rb buat sekampung bisa👍💯",https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/132496876_2774232256179182_700388859818170967_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=kgoakKspye0AX_dqRsE&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_d8hs0nt7TbhdODSbZaXB6uHLJUhyR2PtXVVkbOQxIBA&oe=6248FF02&_nc_sid=705020
_adindhaputri,Kalo ke bromo mampir ke @angkringan_21_ aja kak😁 lebih murah btw👀,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/264505141_897754411110418_7305809935745856145_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=3yZ73NFNgaUAX-ZLmKk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-HCuEdjUMQ3QdnRi20UJ2KMjWiy4RsH6yIppkERia1NQ&oe=6249FD30&_nc_sid=705020
febrynurfabian,salfok sama si S .  satesatean,https://instagram.fsoc2-1.fna.fbcdn.net/v/t51.2885-19/169662115_192825149113529_950291858649412139_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cBUmoY4vzwkAX8glOKN&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9JJl0ZCV6kchMKHEi5rWiEJljYKRVb5e38_eWhp-9ZNQ&oe=624945F8&_nc_sid=705020
